,comp2,comp3,comp4
EU505025.1.1412,-0.0021017171887489183,0.015054841465016634,-0.027658951553940356
FJ685180.1.1412,-0.002627427651975674,0.0020483216252904467,0.0025415671029184036
FPLP01000625.16.1427,-0.007309824781743148,0.0025890497618770163,8.796368767384451e-07
HQ761631.1.1412,0.012917869967747943,0.00871421806971304,0.008492338654168043
AF371764.1.1411,0.00010230418303335199,0.0006103552402179013,0.0023547922584035617
EU451055.1.1411,0.023487659819176908,0.007135048867245683,-0.002609400254485032
EU451092.1.1411,-0.001560346936242704,0.0002508617683023102,-0.0001341458147222655
EU453733.1.1411,0.018802825674379416,0.003992770057654655,0.00900853983468927
EU509759.1.1411,-0.003478790617166345,-0.0054649765508076285,0.0019358243326864923
EU771597.1.1411,0.0025328361260967625,-0.007614727548859785,0.001180813930764348
FJ679476.1.1411,-0.012959510032230056,0.03289728821835959,-0.006305867817813401
JX048400.1.1411,0.00745119589762097,-0.009439146329111924,0.002978545861924471
EF098597.1.1410,-0.015224687639780137,0.004358147202087144,0.011422927494385454
EU450961.1.1410,-0.00028074366324095745,0.010159869157391983,0.004848793421081961
EU451255.1.1410,-0.002338328952633355,-0.005487436588774915,0.008068329695127868
EU451781.1.1410,0.014032804188566617,0.0028557559935779215,-0.11715458207886341
EU452286.1.1410,-0.005908897507693473,0.009228102727136955,0.00997605385424362
EU452958.1.1410,-0.011759874203385434,-0.005580898703282166,0.004978094832756592
EU453758.1.1410,-0.006642913715797845,-0.0010571009676092554,0.001097771905627034
EU456142.1.1410,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU458112.1.1410,0.01263476765688603,-0.003463692757873848,0.01103791534650511
EU504442.1.1411,0.03404300017925431,-0.00898826536720258,0.0071517115176174565
EU773214.1.1410,-0.003480500423274212,-0.0015766974323153857,0.000754539324019933
JQ607938.1.1410,0.006993136543579904,-0.005762456094794052,0.0027507792880653234
EF096871.1.1409,0.006007212170516302,-0.0010707858684906525,0.001434002314171702
EF097021.1.1409,-0.00035828705624088754,-0.0034394609722807083,0.002920541563149069
EF097753.1.1409,0.0012604061547375094,0.000616708563169109,0.004967839918166277
EF098019.1.1409,-0.0003706973128771327,0.006208404913674389,0.005098251118197634
EF098324.1.1409,-0.003319897355880105,0.003349798901507042,0.008457163518119691
EF099577.1.1409,-0.006172401312461341,0.003387512046906017,0.003993777491908623
EF099696.1.1409,0.002865462626410812,0.012750938584536688,0.006205150053955633
EU455608.1.1409,-0.0026274290025130455,-0.003466956502928272,0.003392244398952094
EU456237.1.1409,-0.009722315309962346,-0.006815610477868296,0.0029748903503716007
EU504203.1.1410,0.0026182140386187837,0.003085373196413205,0.0011245730534230449
EU505465.1.1409,0.0011923203844783211,-0.0030704548194040483,0.0024057950915890533
JQ607767.1.1409,0.009441622764296245,-0.005612894663066754,0.004378472627837107
KF842980.1.1409,0.00701618915027354,0.0008744553581093126,0.0027144709334086387
DQ800068.1.1408,-0.009609830617724592,0.005087238876139399,0.002269845236257483
EF097163.1.1408,-0.00483037726516135,-0.011027173992041197,0.006442898911977002
EF098134.1.1408,0.013554296070889179,0.018707465451140815,0.010324214889878822
EF098425.1.1408,0.002250370050533537,0.0011735405502861665,0.0022608337763372318
EU456998.1.1408,0.00331664880521976,-0.0031140786680530605,0.00261630017242714
EU458072.1.1408,-0.0023884725744345503,0.0056691557758262075,0.005575093429933613
EU506503.1.1415,-0.006364648891645371,-0.005701892663951567,0.003198865456549724
EU506755.1.1408,-0.01604053428254346,-0.0032708234752129584,0.002570479027216015
EU510114.1.1408,0.003906520879502847,-0.004587024421385002,0.005255079368104712
EU510403.1.1408,-0.006501586717620072,0.014240926050975315,0.004830409179091859
HQ759929.1.1408,-0.005947099460417019,0.0013749137262889688,0.00047280911450322963
JX048115.1.1408,0.009461837615963632,-0.010223590874439725,0.0031074612454612977
JX048385.1.1408,0.005371507022714371,-0.01571429977098001,0.0027421827079180026
KF842543.1.1408,0.00014824384538268977,-0.010663876173131533,0.0024587780082667965
KF842936.1.1408,0.009041634985949887,0.0013147532610062172,0.0053920457024716545
AB702759.1.1407,-0.021840992731664947,0.011032222043823143,0.014655360329946085
EF097153.1.1407,-0.0010687490810120273,-0.013679676429175463,0.010767309111407481
EF098987.1.1407,0.001362034423147922,0.0027637052568330695,0.00028750551841872144
EF100023.1.1407,0.008062084135752224,0.009797076571104839,0.004994560309215131
EU453287.1.1407,-0.014960986786754499,0.019019429013006364,0.004970537432477717
EU454477.1.1407,-0.005816478476820449,-0.004569268157694858,0.0019148453025407573
EU456545.1.1407,0.0011367017361133419,-0.0020498897832313496,0.002370569983854407
EU460804.1.1407,0.010728341027719301,-0.004540369961077752,0.006908646191662599
EU471066.1.1407,-0.002262963475129332,-0.0006261457582855149,0.0006653303311853459
EU471242.1.1407,0.007245739198953961,0.004748019832538887,0.003991032359666895
EU511954.1.1407,0.00021945305855008114,-0.0066944854637890835,0.0056511975545245115
EU776228.1.1407,0.004363163556025233,0.001311411608054391,0.008405981222757005
JQ607779.1.1407,0.002999746337543061,-0.018849933302607445,0.0037682744242190174
EF096923.1.1406,0.00019279953038986133,0.0017885682931973242,0.0015869145652339868
EF097219.1.1406,-0.010386163772757364,-0.0007477921353822871,0.00388097972517184
EF097558.1.1406,0.006837147306690647,-0.026439334403944935,0.007146551953692704
EF099162.1.1406,-0.0043635076406609834,-0.011946093410069247,0.0031055847513305284
EU453128.1.1406,0.00890858012576854,0.006941644894818214,0.002427771000425012
EU460884.1.1406,-0.01271430127863247,-0.011056552107536552,0.0065962468916002165
EU510625.1.1406,0.0030268922770398847,0.009687509621925916,0.002203579973103761
EU511907.1.1406,0.0048177099898141194,0.011062154504093416,0.005582472943714641
EU774882.1.1406,0.004843862036868282,-0.011909454756985561,0.003861260765691949
EF097112.1.1405,-0.008474799528315882,0.009053215375510086,0.0011908963639506072
EF097319.1.1405,-0.007823871125865496,-0.004049584868345945,0.0016438552836205325
EF097791.1.1405,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU451619.1.1406,-0.027624216444978658,0.013964735597704765,0.0025915679656394425
EU472665.1.1405,0.00701618915027354,0.0008744553581093126,0.0027144709334086387
EU504816.1.1405,0.005940725154822747,0.0038216128607492794,0.001976026564394302
EU505006.1.1405,-0.00119719025384381,-0.004909641411173872,0.0010215424219921147
EU505531.1.1407,0.0025328361260967625,-0.007614727548859785,0.001180813930764348
EU509459.1.1405,-0.01277569414471658,-0.019671022646259865,-0.009172628501495078
KX980480.1.1416,0.013189611539789788,0.0037263400184139725,0.004397872835869313
DQ808339.1.1404,-0.011956735314809635,0.0021354898655208043,0.008987602594195737
EF096862.1.1405,-0.007494155200623308,-0.002912324876907608,0.010883979086319214
EF097070.1.1404,0.008641275834001587,-0.014175608882246681,0.00880255174008183
EF099908.1.1404,-0.0033349840473875085,-0.0017118140901598113,0.0006637582207605487
EU451636.1.1404,-0.009283817404136783,-0.0014831885536496347,0.0016435441794724896
EU453797.1.1404,-0.0005401815566340667,0.0029921955475460836,0.000208752065862651
EU456121.1.1404,0.0017642505714950073,-0.003414255787893553,0.0024799832374758435
EU459646.1.1404,-0.0070624102120881126,0.009668305177006904,0.010590911815946081
EU467185.1.1404,-0.004303897044612499,-0.009216155485802383,0.004530944426915007
EU470618.1.1404,0.007375769992078931,-0.0051968225254917,0.0028342302851214842
EU504932.1.1404,0.008295884655893543,0.001566960401779041,0.0028262565925030445
HQ785017.1.1404,0.0026182140386187837,0.003085373196413205,0.0011245730534230449
JQ607715.1.1404,0.004083107560010106,0.0015887802177324965,0.0014745515566665156
JX048371.1.1404,0.003250820810922036,-0.009087973609367618,0.006241675073995004
KF318239.1.1404,-0.0006025237169206945,-0.013608734101224863,0.0011895564584230838
EF096828.1.1403,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EF097539.1.1403,0.0010961660144138963,0.010944055119944888,0.0019921937766207883
EF097726.1.1403,0.005291609504022016,0.008430027758358936,0.004769586502627662
EF097792.1.1403,0.007397650016048144,-0.0004557089956274762,0.0045560198179452295
EF097854.1.1403,-0.019664743597485563,0.009588009878627405,0.0036295564199937264
EF099022.1.1403,0.0037606171182761505,-0.012094720281843205,0.00905006043529152
EF099484.1.1403,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU451244.1.1403,0.0019709081933898306,-0.009899982421939936,0.011965377760885198
EU452486.1.1403,0.002674650392006533,-0.005082147530626704,0.0025652164696205277
EU453830.1.1403,0.001527591263806563,-0.0048243675961145245,0.003092699649378908
EU453928.1.1403,0.0006732340070196667,-0.012659099496207048,0.00942533809379716
EU455057.1.1403,-0.011004409633482025,-0.0015384649307636467,0.0012942628287287347
EU456079.1.1403,0.00798388669322233,-0.0009149329580075597,-0.0010767958917356519
EU459199.1.1403,0.0024361099850762585,-0.008993393865246134,0.003991731826054959
EU470553.1.1403,0.0025328361260967625,-0.007614727548859785,0.001180813930764348
EU470741.1.1403,0.006103538434599368,-0.011661136573213675,0.003963170939423138
EU504008.1.1403,-0.0009525361442178076,-0.00884518646057564,0.00977159283097715
EU504737.1.1405,0.00710417630775943,0.010348530418703908,0.009508369682431276
EU777788.1.1403,0.00325642553404833,-0.0012364453058968951,0.004828785973034364
FJ365436.1.1403,-0.001386960320837117,-0.02175309266207257,0.010268951497636113
KF842601.1.1403,-0.00119719025384381,-0.004909641411173872,0.0010215424219921147
DQ815540.1.1402,0.001864333988344353,-0.007027186503671601,0.0011727995550457739
DQ815571.1.1402,0.005165128377135325,0.006066859233976207,-7.330555960963531e-05
EF096025.1.1402,-0.005414880197139248,0.002013780507988428,0.0005628363466391644
EF096130.1.1402,-0.010320196545924058,-0.011416532173377033,0.004176417864679875
EF096265.1.1406,-0.005098714612039691,-0.0025582369736458625,0.006733806684257116
EF097152.1.1402,-0.0028932067110152854,0.006198173153775443,0.009447003340139115
EF097228.1.1402,-0.0038517938424413463,-0.00410903429996339,0.004030352155838971
EU381705.1.1402,-0.010426072272821113,0.014486776229438872,0.0010384954625859521
EU450995.1.1402,0.004552941938755073,0.0017744330845721745,0.0013267977475701844
EU451190.1.1402,0.0007338925146011657,-0.011913401646563973,0.01111147470993738
EU453004.1.1402,-0.010770059366475595,0.0350597987470981,-0.006103597088644912
EU453948.1.1404,-0.004689543741265007,0.014494815714450118,0.015089197313268942
EU456133.1.1402,0.003404995583010734,0.010463780489820213,0.0022631016762166656
EU456275.1.1402,-0.00869144253483145,-0.002708344045208919,0.0016618366152910278
EU457620.1.1402,0.003918480518019786,-0.000209208876457231,0.0012848054701693381
EU504283.1.1402,0.0011497763225693923,0.0038367774052555396,0.00045584048635611293
EU507474.1.1402,-0.008643292511128761,-1.2546361490545803e-05,0.007719754225636676
EU508178.1.1402,0.0012882817181617762,-0.012422421494134386,0.0027500554782848748
EU508310.1.1402,0.01430041850484337,-0.023528860427229802,0.005972404974215267
EU509291.1.1402,0.010361874141822892,-0.00215715711330365,-0.0015030619787584874
EU511974.1.1402,-0.007853478627362971,0.01577022028813815,0.007322348467853044
EU776245.1.1402,-0.005374558897539496,0.013753131499963525,-0.0028033327790156896
JQ607939.1.1402,-0.0052793978405698645,-0.0058382199678290005,0.001767145863221861
LARG01000025.1.1402,-0.0059596140346121085,0.010837182451959049,0.008979135193597198
DQ801774.1.1401,-0.009529587173220324,0.0660582928253486,-0.02231999233621304
DQ824312.1.1401,-0.020287389342008213,-0.006259071715924114,0.005697885485362531
EF098051.1.1401,-0.002644607701880297,-0.004675394711133406,0.0015083736609095542
EF098820.1.1401,0.025692268798173948,-0.009302476892188473,0.01691888730335055
EU458238.1.1401,-0.0005793487187715469,0.0014275898315707497,0.0021403679231572566
EU464645.1.1401,0.008373036871945988,-0.008515245980713118,0.0028320356526137526
EU468010.1.1401,-0.005300671882825306,0.007667126301415792,0.0015721138268124655
EU504265.1.1401,-0.0026407624588377873,-0.0026858726564487137,0.003050884498065146
EU510287.1.1401,-0.00869144253483145,-0.002708344045208919,0.0016618366152910278
EU510539.1.1401,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU772617.1.1401,0.014829108777792527,-0.0007749311715088735,0.006723644552158559
EU775617.1.1401,0.011589579623125254,-0.015093770062357152,0.0048769066131400945
HQ753417.1.1401,0.0036682532926803494,-0.003065655868661434,0.014725113592295069
JQ607800.1.1401,0.0012898038602761582,-0.015214427259523123,0.003222640173907847
KP216812.1.1401,0.006812473100260201,-0.008213681345402705,0.002916953194521772
KU713441.1.1401,-0.0036228515802261955,0.0042452555503108,0.001824216725004135
AB702743.1.1400,0.010255929683677669,0.0012695130112819809,0.011396059925539014
DQ808243.1.1400,0.0012757759795747267,-0.0031511366435406263,0.00030850471660065043
EF098931.1.1400,-0.013236142003718277,0.010648766091053136,0.0038342617101576066
EU452985.1.1400,-0.014785731341692327,0.09293990062052015,-0.009329710402429362
EU504231.1.1412,-0.005947099460417019,0.0013749137262889688,0.00047280911450322963
EU505367.1.1400,0.006714262940287333,0.005645413810408772,0.002790218236719541
EU505657.1.1402,0.011325684897863697,0.014648992620636077,0.006189136920074337
EU506623.1.1400,0.0047270579608095515,0.013194349272981706,0.012727106865508021
EU775700.1.1400,0.006815815004688471,-0.007951365291098036,0.0028253735744633805
DQ808503.1.1399,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EF097132.1.1399,0.0023746675609189727,0.0028365461649340704,0.001081658781928285
EF098530.1.1399,-0.022280228200139834,-0.0002418307381787458,0.0024587275219490755
EU009770.1.1399,0.003918480518019786,-0.000209208876457231,0.0012848054701693381
EU451324.1.1399,-0.02049807738061055,0.007172703416108626,0.002134624079824765
EU451623.1.1399,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU452656.1.1399,0.0016409015071836256,2.9185939319652482e-05,0.002510101924057753
EU456985.1.1399,-0.010592819243132262,0.004947696651326295,0.009671201541969472
EU459649.1.1399,0.09180773845946441,0.013634507802442955,-0.029598658843846937
EU504710.1.1399,-0.0026509332047082276,3.0354966618759042e-05,9.285380222179301e-05
EU508531.1.1399,-0.0046833110752043956,-0.014333333931172103,0.004025151513529651
KR364735.1.1399,-0.00037417548458926165,-0.01193871898164029,0.005971917143754966
EF097677.1.1398,-0.009002176630244524,0.016365090269170456,0.008715776994278212
EF099267.1.1398,-0.0014666541319756595,0.007943416678778528,0.0006259197654009622
EF099741.1.1410,-0.007576431541985788,0.004557750352354855,0.0028467751842609457
EU453425.1.1400,-0.01683700730824553,-0.0008802862634683862,0.0026313438244469677
EU453456.1.1398,-0.013141055646948143,0.001563544009704397,0.0009364543958901047
EU453564.1.1398,-0.000684735143948229,0.006080287885751521,0.0034429186605789822
EU453659.1.1398,-0.0015385070569155816,0.0110376547493906,0.0018414879098582599
EU454250.1.1398,-0.007823871125865496,-0.004049584868345945,0.0016438552836205325
EU455175.1.1398,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU455898.1.1410,-0.004401247485796032,-0.03150801252477596,-0.027024619122970692
EU457459.1.1398,-0.00707482363812209,0.0011985868511900613,0.0003177569636174837
EU474293.1.1398,-0.009061659581479179,-0.0020571383412445418,0.0015685544130743464
EU504111.1.1410,-0.0017214223692931093,-0.0016426106876894716,0.0028232123213649913
EU504129.1.1399,0.009129023941351734,0.01168572070044582,0.004945493858241404
EU504185.1.1398,-0.017187265564489063,-0.00028215268709965693,0.006887602133118005
EU507146.1.1398,-0.012726594881465608,-0.005503281467416781,0.002464135578378004
EU509579.1.1398,-0.018081815787780876,-0.008615302600327087,0.004637703862122499
EU510426.1.1398,-0.0007392326287114873,0.004100657140626058,0.00019604006679285226
EU510835.1.1398,-0.012981878607685746,0.002572438391075256,0.0004774397332499641
GQ493888.1.1398,0.004339261223198051,-0.003079154919067107,0.0026111859925819257
JX198652.1.1398,0.015146420862224112,0.006070089591379023,0.003592736393694541
KF841725.1.1398,0.006815815004688471,-0.007951365291098036,0.0028253735744633805
KF843183.1.1401,-0.0007018186013517015,0.011428235727648693,0.0041183593416561515
AB702718.1.1397,0.007506045788793994,-0.008371420459689458,0.013138358370506014
AB702740.1.1397,0.010061703637264444,-0.014494505244437374,0.011983211648524714
DQ796506.1.1397,0.002349672992460445,-0.005827632356541887,0.0007927321403876481
DQ799592.1.1397,-0.01204695559154513,-0.010212260474056727,0.0038183859333129747
DQ803611.1.1397,-0.0031002033474131128,0.0024433075061341923,0.002329483978358317
DQ805162.1.1397,-0.01876135606286365,0.047672903118855345,-0.00903032632211818
DQ805919.1.1397,0.00780407692106442,-0.0003137210427733716,0.00863669373409429
EF097177.1.1397,-0.0011205991668110295,0.006001580993492885,0.0006817877421983223
EU452359.1.1397,-0.003118796318369002,-0.0026231133940268865,0.003276292343105791
EU455486.1.1397,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU457177.1.1397,-0.009325381484271358,-0.0019088960750035398,0.0015906632587124015
EU460842.1.1397,-0.0029160375431547636,0.0011487240819051576,0.015369450087489212
EU503621.1.1401,-0.00026255226007979845,-0.004053764164485079,0.0007489108665802301
EU504162.1.1397,-0.0023386657418097813,-0.0031621110781532946,0.0010345914020239732
EU504408.1.1397,-0.007065759639914692,-0.005054026584248429,0.0019433952651502185
EU504417.1.1397,-0.00531555116021281,-0.0005035154196021044,0.010487654180285069
EU504762.1.1397,0.0058252473376848865,-0.02332936509185464,-0.0023768348322051776
EU506249.1.1397,-0.01441500093951833,0.0019923331557485115,0.0014370966332348971
EU506533.1.1397,0.001792076406100701,-0.004528058536613142,0.0005715547159122489
EU507269.1.1397,-0.006935158429139019,-0.00218930159248254,0.0042771416829369135
EU508320.1.1397,-0.017354752523994703,0.0002670845886277554,0.0018814880462092918
EU509333.1.1397,0.0005088390679681771,-0.0024468320505543757,-0.0006461912920714717
FJ680258.1.1397,-0.000687240215001836,0.0037894886008391594,0.002134843517785364
AY916306.1.1396,-0.0012456702146778633,0.01748744256873199,0.00891071624171737
DQ057370.1.1396,0.0061675635646188005,-0.001661324502503146,0.004030364398875812
EF096278.1.1396,-0.0015100095870353354,-0.0007998425692703577,0.00016155882801976342
EF100050.1.1396,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU451143.1.1396,-0.007886779881992049,0.016183903922323727,0.004837688986627948
EU451691.1.1408,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU457419.1.1396,-0.013379295191830018,0.021889255032243534,-0.0021381551571336348
EU474419.1.1396,-0.0023386657418097813,-0.0031621110781532946,0.0010345914020239732
EU503700.1.1396,-0.00123912128842379,0.00027481391679756533,-0.00010754606269015572
EU504346.1.1408,-0.0008338405014062178,0.014019770201539737,0.001698507452474992
EU507060.1.1396,0.0019380585661311813,0.010950820945229282,0.003632843216021021
EU507529.1.1407,-0.015306376946723587,0.006240788925783183,0.008958586069655829
EU508039.1.1396,-3.3205506619794044e-06,0.0015893962129993238,0.0003551373482846993
EU508129.1.1396,-0.01090242589326487,-0.0009069063326453745,0.0013705334857235984
EU509791.1.1408,0.002623993217119313,0.0013451619250404397,0.0006079447136817016
EU510177.1.1396,0.004936278465092814,0.002571542465883116,0.0013899757470073396
EU510657.1.1396,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU777836.1.1400,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
FJ371018.1.1396,0.0034163576850438793,-0.008572881623482964,0.0013034917477090227
FJ833807.1.1396,-0.007576431541985788,0.004557750352354855,0.0028467751842609457
HM308077.1.1396,-0.008271967684295348,0.0027049704382350885,0.0026145785041437265
HM837060.1.1396,-0.02015547049062696,-0.0052902186816168924,0.004269950788523556
DQ795618.1.1395,-0.0009683397855025179,0.002441919443437216,-0.0007033822544629157
DQ806411.1.1406,0.0021710637055874405,0.005085753082315808,0.003472441747006919
EF097839.1.1395,-0.0023386657418097813,-0.0031621110781532946,0.0010345914020239732
EF098481.1.1395,0.0043467502502086055,0.0019714612940325807,0.010803910866652756
EF098634.1.1395,-0.006494309862911264,-0.006404969342558224,0.003715656362453828
EU454757.1.1395,-3.3205506619794044e-06,0.0015893962129993238,0.0003551373482846993
EU456186.1.1395,-0.0011205991668110295,0.006001580993492885,0.0006817877421983223
EU474264.1.1395,0.003637403815229468,0.007041817418671308,0.0024139282248978634
EU504298.1.1395,-0.014495894437759203,0.003738915592265444,0.0033039857328694086
EU504841.1.1395,-0.006694071050443596,-0.014980669703897397,0.007782232949217941
EU509973.1.1395,-0.002158559670623151,0.005926802497242489,0.003892397488706448
EU510427.1.1395,0.011430662226726366,-0.0036668788047582498,0.0015390515749139993
EU510940.1.1397,-0.007205036940813205,-0.003453862346358127,0.0016354345422269218
EU510954.1.1395,-0.00782540763282896,-0.0008320176496588773,0.0009214912019890364
HQ799573.1.1395,0.0008920985124097695,-0.0032918950981992204,0.00040564273300456883
KF106239.1.1395,0.005948437481785463,0.0033435300065038634,0.0027791751742073565
AB288874.1.1394,0.008511733202918481,0.00934795464565276,0.010467874438695847
AB702716.1.1394,-0.009011867965458829,0.05285844761952259,-0.016448747409686097
AB702852.1.1394,0.002088885178937916,0.00929839803632874,0.0023895099957873763
DQ795493.1.1394,-0.007032355332385655,0.007320841707129138,0.0014016665678630135
DQ798222.1.1394,-0.004976236518961588,0.012640682613597312,-0.002582618804934022
DQ801766.1.1394,0.0034163576850438793,-0.008572881623482964,0.0013034917477090227
DQ803660.1.1394,0.003932444679684873,0.0011257323991159774,0.0011503338509136411
DQ804545.1.1394,0.002974305736924178,0.007955618541462454,0.000351661765715571
DQ806657.1.1394,0.0034040281420502794,-0.008690416600263625,0.0013488488150452463
DQ807251.1.1394,0.0050446996590310655,-0.0011935085720992929,-0.0008821562852069047
DQ807746.1.1394,0.007075706280603756,-0.01784141588552248,0.0030044333121370488
DQ809662.1.1394,0.0006718942660249527,-0.0015983720025031347,1.963666761147894e-05
DQ824449.1.1394,-0.007574626167665167,-0.04283338764623266,-0.01784380944443734
EF098017.1.1394,-0.006430563760409885,0.007499454723789168,0.0014197409198682107
EF099754.1.1406,-0.004098928494158729,0.008349168145095212,0.0025982417858786936
EU451381.1.1394,-0.00740769852837444,0.006986897215174565,0.001396434967096372
EU452413.1.1394,-0.0066373071486179385,-0.004090996003369157,0.001889567495518137
EU453194.1.1394,-0.011888561929756385,0.0019376749406804946,0.008223223052889075
EU503801.1.1394,0.00909512227962451,0.003159066997573359,0.00862261520367185
EU503886.1.1397,-0.01043630288979042,0.004959970911671718,0.0011011993704531545
EU504029.1.1394,0.002531394817474799,-0.005890737212447518,-0.0007645073588526168
EU505493.1.1394,-0.022309130121542012,0.0007151191916565285,0.002711470199673856
EU507193.1.1394,-0.004526239746230304,-0.0006357380362715865,0.0007937921499913748
EU507892.1.1394,-0.006012594357556908,-0.005693944312552456,0.0017390553232923386
EU509652.1.1394,-0.0025798845272363403,-0.007132460033392492,0.0020995885796695184
EU510866.1.1394,-0.004431379520191749,-0.0031936891949592276,0.0014661569179506139
EU510913.1.1394,-0.006837345942390072,-0.0010704022029681454,0.001018469751280048
EU511180.1.1394,-0.005232759867807358,-0.011944537710834672,0.003351512715278718
EU511969.1.1394,-0.0005401815566340667,0.0029921955475460836,0.000208752065862651
EU777572.1.1394,0.003118553958999338,0.0012045503899653339,0.0011354633222439786
GQ448785.1.1394,0.009829735338858187,0.012519286919636979,0.01013016222947201
HQ767997.1.1394,0.006114030211870649,-0.00265467806074777,0.004460177859606898
JQ608243.1.1394,-0.0023386657418097813,-0.0031621110781532946,0.0010345914020239732
KF087571.1.1394,-0.0038610066393325424,0.013730674392850566,0.0034283277350991527
DQ794057.1.1405,-0.0007022999668759349,0.0018895763369548826,-0.0006211433521851445
DQ794680.1.1393,-0.006772740409913515,0.017089584019557236,-0.003382865734494562
DQ795045.1.1393,-0.008289002131212973,0.021149271046090143,-0.004162947726991585
DQ796768.1.1405,-0.0023386657418097813,-0.0031621110781532946,0.0010345914020239732
DQ796882.1.1393,0.007075706280603756,-0.01784141588552248,0.0030044333121370488
DQ797940.1.1393,0.004165970198441299,-0.010589420529891794,0.0016924136398041483
DQ799039.1.1393,0.008061817180358071,0.01676327734511836,0.005946884737836459
DQ803881.1.1393,-0.003392582001332807,-0.0007259279173040998,-8.295909862659695e-05
DQ803974.1.1393,-0.0013220051460930303,0.003323366928716967,-0.0008628523567041522
DQ804478.1.1393,0.01412934635538208,-0.007454671062696043,0.0057998623493369485
DQ806322.1.1393,0.0032925495951232724,0.0010729876565728916,0.0012229876816199404
DQ807455.1.1393,-0.0026128174743080285,0.001356379897157125,-0.001030412585026243
DQ807912.1.1393,-0.005921612523657631,-0.0017098305735540852,0.0008140330178864171
DQ808320.1.1393,0.0023918774479144106,-0.0005736311847263518,-0.0005551413653940241
DQ808599.1.1393,0.006073730586487887,0.00013483920776367873,0.0015560097151833992
DQ824315.1.1393,0.006698706292229763,-0.01076454015616177,0.012687407325464188
DQ825299.1.1393,0.0036762994067463008,0.0010314454961056596,0.0014786766201339684
EF096235.1.1406,-0.008585775980297711,0.004879249548420723,0.001987267889580664
EF096333.1.1393,-0.008515162296743461,0.00010659795145139884,0.0008993350616955759
EF097914.1.1405,-0.009075539784671528,-0.006598863907804007,0.0028683165191742527
EF098887.1.1393,0.03205030794315656,-0.013328735210556854,0.0029551150719847063
EF098973.1.1393,0.0023342880692615894,0.006923116511972643,0.00387228044937571
EF099478.1.1393,0.04868663771245105,-0.022237708466601093,-0.0021062990968906473
EF100113.1.1393,-0.006326692818858507,0.0010360976034290998,0.00046728721501707125
EU450931.1.1393,0.004432317823653263,0.004967918047013441,0.0025484125402087236
EU453977.1.1393,-0.009604905575560286,-0.004517002284755363,0.003572105838415777
EU456838.1.1393,-0.006079414589818464,0.0087404846331723,0.001043783027359224
EU459747.1.1393,0.003813836011057402,0.001939017677396651,0.001407969913152583
EU462096.1.1393,0.006185367092090256,-0.010392308590642083,0.004471077481050871
EU472333.1.1403,-0.004288123917908059,-0.0023865382525120535,0.00294725625239893
EU503828.1.1393,-0.007054287033143275,0.007984533523522923,0.0013632078022687091
EU504013.1.1393,0.0021366521590074523,0.0040372765563937915,0.0012684487543545065
EU504157.1.1397,0.047578997127212364,0.030394567124145167,-0.010982537663235321
EU504385.1.1405,-0.010970621603295311,0.009410317477724946,0.0015971654700970641
EU504416.1.1405,-0.007500422466013086,-0.0038063949815320135,0.0017344981551872943
EU504950.1.1393,-0.002186387473509964,-0.0006069106011736843,0.001568234023034045
EU505081.1.1393,0.001864333988344353,-0.007027186503671601,0.0011727995550457739
EU505414.1.1393,-0.008498381372759961,0.00866751619231696,0.008095203904305313
EU506864.1.1393,-0.008051027965293401,-0.004112013764385349,0.009286581696391063
EU507052.1.1393,-3.3205506619794044e-06,0.0015893962129993238,0.0003551373482846993
EU507316.1.1403,-0.004785517887942999,-0.0019883266578436926,0.000675262929992799
EU507434.1.1403,-0.0047619314904823575,0.004077345048508384,0.0016729580954989002
EU507699.1.1393,0.007435085390600511,0.009867292048338534,0.002220469900687697
EU508020.1.1393,-4.835225366104421e-05,0.003205885529175705,0.000976714153795386
EU508023.1.1405,-0.011317892353491303,0.0014535606060154722,0.0011894380389484978
EU508051.1.1393,0.0026182140386187837,0.003085373196413205,0.0011245730534230449
EU508058.1.1393,-0.006363153825422193,-0.005272866664219709,0.002074615902299083
EU508182.1.1393,4.1637727201192785e-05,-2.445738345507052e-05,-0.0002654259632123732
EU508268.1.1393,-0.0034197520035988316,0.013716781462114634,0.0016491549842459464
EU508587.1.1393,0.04654044404667242,0.038182508052139734,-0.009147688377523583
EU508599.1.1393,-0.004754849620239322,-0.006131369636695285,0.0019151986431562805
EU508652.1.1393,-0.007500422466013086,-0.0038063949815320135,0.0017344981551872943
